ParlaMint-FR_2020-07-30-E1025.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1025.u636	Yes! You indirectly put additional pressure on the donor's spouse. Let us agree that the obligation to obtain the consent of the spouse should be re-established. If the donor revokes the gamete donation, will the spouse who consents to the donation also have to revoke it?
ParlaMint-FR_2020-07-30-E1025.u637	Good question!
ParlaMint-FR_2020-07-30-E1025.u638	It is important to know how to leave some autonomy to donors and to empower people. As the rapporteur said, the gift of gametes is a personal and altruistic act, but it is nothing but a genetic gift. Let's not add a form of indirect pressure to the gamete donation. I will vote against these amendments; We must stick to the free gift of gametes.
ParlaMint-FR_2020-07-30-E1025.u639	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-30-E1025.u640	We will have an opportunity to revisit the discussion when we consider Article 4. Our positive law already contains a very strong element: the possibility of initiating a paternity recognition procedure. This shows that the legislator already recognizes the possibility of gaining access to its origins. You tell us not to worry, that all this has nothing to do with it because it is only biological, but it actually goes much further. Contrary to what you claim, you will not be able to prevent children from wanting access to their origins at any time.
ParlaMint-FR_2020-07-30-E1025.u641	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1025.u642	If the third-party donor's spouse is still present 18 years later, if he or she is not aware of the gamete donation and if the person who emerged from it comes to the donor's home after obtaining his or her identity, what will be the effects on the couple? The deep question, which involves our responsibility as legislators, is: will we, perhaps, create evil in twenty years' time?
ParlaMint-FR_2020-07-30-E1025.u643	Anything!
ParlaMint-FR_2020-07-30-E1025.u644	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1025.u645	Mr. Bazin's back in the script series! The identity and non-identifiable data shall be transmitted, but no contact information or telephone number shall be transmitted; So we don't create a right to the relationship. The ethics of the donor's responsibility, I have just said, implies that it is up to him to manage his couple, if he has a spouse: it is up to him to decide whether or not to share this information and to react as he wishes at the time you speak, in a responsible way vis-à-vis his partner and the child who would have questions to ask him. But we're far from it... Mr. Hetzel, I'm sorry, but you're making a mistake. Article 311-19 of the Civil Code 2020, which has not yet been amended, provides, in accordance with the Act of 1994 on the Donation and Use of Elements and Products of the Human Body, on Medical Assistance in Procreation and on Prenatal Diagnosis: "In the case of medically assisted procreation with third-party donors, no filiation may be established between the author of the donation and the child born of procreation. It is very clear, there is no possible confusion: the establishment of a bond of filiation has been prohibited for several decades. In any case, there will be no filiation between the donor and the child.
ParlaMint-FR_2020-07-30-E1025.u646	You're neglecting the case law, you're acting like there's none!
ParlaMint-FR_2020-07-30-E1025.u647	Further discussion was postponed until the next sitting.
ParlaMint-FR_2020-07-30-E1025.u648	Next meeting, this afternoon, at 3 p.m.: Further to the second reading of the bioethics bill. The meeting is adjourned.
