ParlaMint-FR_2019-09-27-E2017.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2017.u655	In this case, I do not agree with the rapporteur. I have heard your arguments, Secretary of State, and I withdraw my amendment. Nevertheless, I would like you to respond to Mr. Hetzel's question and to make commitments in this regard: what does the Government intend to do to ensure that the practice referred to disappears and that the prohibition contained in the texts is effective, in other words, for this formal right to become real?
ParlaMint-FR_2019-09-27-E2017.u656	Mrs Anne-France Brunet has the floor.
ParlaMint-FR_2019-09-27-E2017.u657	In my view, we are talking about false discrimination. One imagines that, if the directed donation is authorized, the centres will give priority to the applications for an MPA calling on it, as this will allow – that's right – easier access to gametes. However, it must be realized that those who are asked to wait for a donation for several years will go abroad, provided they have the financial means to do so. In reality, there is already a break in equality. Above all, it is necessary to supervise the craft MPAs. Otherwise, we may see unbearable drifts.
ParlaMint-FR_2019-09-27-E2017.u658	The Secretary of State has the floor.
ParlaMint-FR_2019-09-27-E2017.u659	I would like to respond to the rapporteur's comments, without taking up all of his arguments or going into detail. Our position is inspired not by ideology, but by ethics, which is not the same. I cannot let it be said that we are pouring into hypocrisy, or that we are organising channels abroad.
ParlaMint-FR_2019-09-27-E2017.u660	I put to the vote Amendment No. 2231.
ParlaMint-FR_2019-09-27-E2017.u661	The result of the vote is as follows: Number of voters 37 Number of votes cast 34 Absolute majority 18 For adoption 10 Against 24
ParlaMint-FR_2019-09-27-E2017.u662	Further discussion was postponed until the next sitting.
ParlaMint-FR_2019-09-27-E2017.u663	[["Very good!" on the benches of the LR group]] Ladies and gentlemen, in follow-up to Mr Hetzel's point of order, I would like to inform you that the President of the National Assembly has received a letter from the Government informing him that the meeting scheduled for Monday evening, 30 September, was finally cancelled.
ParlaMint-FR_2019-09-27-E2017.u664	Next sitting, tonight, at twenty-one hours forty-five: Further discussion of the bioethics bill. The meeting is adjourned.
