ParlaMint-UA_2007-12-18-m0.u1	Good morning, everyone. Ladies and gentlemen, I ask you to register with the "Council" system. [[10:06:29]] Ladies and gentlemen, 227 Ukrainian national deputies have registered in the Hall. The morning session of the Supreme Council of Ukraine is publicized. Dear colleagues, I would like to remind you once again of the decision that was taken on Friday in a unanimous manner, both at the Conciliation Council and in general, was approved by all the national deputies who took part in the Friday vote. This is about shaping the order of the day. We have a few questions on the agenda. The first and most important question is the appointment of the Prime Minister of Ukraine. Thus, the first issue of the agenda is the consideration of the appointment of the Prime Minister of Ukraine by the President of Ukraine. In this regard, however, there are several additional questions to be considered by the Ukrainian National Deputies: the question of the dismissal of the Prime Minister of the question of the termination of the powers of the current government, the question of the appointment of a new government and the question of the permanent termination of the powers of the Ukrainian National Deputies, which, if voted for, will become members of the Cabinet of Ministers of Ukraine. We also actively worked yesterday at the Conciliation Council meeting and the cluster of issues related to the formation of the Governing Body of the Supreme Council, we hope that today will begin in part of our consideration. If not, objectively, if we do not have enough time, we will carry it on to the next day. In view of this, honourable national MPs, I have announced today's agenda, and I would like to inform you that, yesterday at the Conciliation Council meeting, we have actively remodeled the order of today's day, including the basic approaches to voting. The grateful Counting Commission, which met today and yesterday on the issue of voting order formation, as it is a matter of actual change in voting methods, and for the first time in the history of the Ukrainian Parliament, this particular voting mechanism has been proposed. By the way, this is the voting mechanism that is foreseen in many parliaments around the world, starting with Britain and Canada and ending with Spain, Italy and even Poland. So we're basically ready for today's meeting. I'd like to welcome the National Deputy of Ukraine, Mikola Stepanovitch, with your permission. I'd like to welcome our colleague. [[Applause]] In order to finalize the agenda and resolve all regulatory issues regarding the meeting, two factions are the factions of the Yulia Timoshenko and Our Ukraine – People's Self-Defense – have requested a 30-minute recess. According to the Rules, I am obliged to give them a 30 - minute break. Thank you. In 30 minutes, we'll resume the session.
ParlaMint-UA_2007-12-18-m0.u1843	Kulikov.
ParlaMint-UA_2007-12-18-m0.u1844	For.
ParlaMint-UA_2007-12-18-m0.u1845	Kulczynski.
ParlaMint-UA_2007-12-18-m0.u1846	For.
ParlaMint-UA_2007-12-18-m0.u1847	Puppy.
ParlaMint-UA_2007-12-18-m0.u1848	For.
ParlaMint-UA_2007-12-18-m0.u1849	Lukyanova.
ParlaMint-UA_2007-12-18-m0.u1850	For.
ParlaMint-UA_2007-12-18-m0.u1851	Lucenko.
ParlaMint-UA_2007-12-18-m0.u1852	For.
ParlaMint-UA_2007-12-18-m0.u1853	Lappina.
ParlaMint-UA_2007-12-18-m0.u1854	For.
ParlaMint-UA_2007-12-18-m0.u1855	Martinenko.
ParlaMint-UA_2007-12-18-m0.u1856	For.
ParlaMint-UA_2007-12-18-m0.u1857	Maroustenka.
ParlaMint-UA_2007-12-18-m0.u1858	For.
ParlaMint-UA_2007-12-18-m0.u1859	Matvienko.
ParlaMint-UA_2007-12-18-m0.u1860	For.
ParlaMint-UA_2007-12-18-m0.u1861	Moses.
ParlaMint-UA_2007-12-18-m0.u1862	For.
ParlaMint-UA_2007-12-18-m0.u1863	Moscal.
ParlaMint-UA_2007-12-18-m0.u1864	One moment, please.
ParlaMint-UA_2007-12-18-m0.u1865	I am. Yeah. For.
ParlaMint-UA_2007-12-18-m0.u1866	The reckoning commission writes 'yes'.
ParlaMint-UA_2007-12-18-m0.u1867	For.
ParlaMint-UA_2007-12-18-m0.u1868	Novikov.
ParlaMint-UA_2007-12-18-m0.u1869	For.
ParlaMint-UA_2007-12-18-m0.u1870	Omelchenko Alexander Alexandrovich.
ParlaMint-UA_2007-12-18-m0.u1871	For.
ParlaMint-UA_2007-12-18-m0.u1872	That's it.
ParlaMint-UA_2007-12-18-m0.u1873	For.
ParlaMint-UA_2007-12-18-m0.u1874	He's a workman.
ParlaMint-UA_2007-12-18-m0.u1875	For.
ParlaMint-UA_2007-12-18-m0.u1876	Pauline.
ParlaMint-UA_2007-12-18-m0.u1877	For.
ParlaMint-UA_2007-12-18-m0.u1878	A stick.
ParlaMint-UA_2007-12-18-m0.u1879	For.
ParlaMint-UA_2007-12-18-m0.u1880	Five.
ParlaMint-UA_2007-12-18-m0.u1881	For.
ParlaMint-UA_2007-12-18-m0.u1882	Ipt.
ParlaMint-UA_2007-12-18-m0.u1883	Polishchik.
ParlaMint-UA_2007-12-18-m0.u1884	For.
ParlaMint-UA_2007-12-18-m0.u1885	Polack.
ParlaMint-UA_2007-12-18-m0.u1886	For.
ParlaMint-UA_2007-12-18-m0.u1887	Free.
ParlaMint-UA_2007-12-18-m0.u1888	For.
ParlaMint-UA_2007-12-18-m0.u1889	Companion. No, we're not. Steak.
ParlaMint-UA_2007-12-18-m0.u1890	For.
ParlaMint-UA_2007-12-18-m0.u1891	Stetsky.
ParlaMint-UA_2007-12-18-m0.u1892	For.
ParlaMint-UA_2007-12-18-m0.u1893	Stallo.
ParlaMint-UA_2007-12-18-m0.u1894	For.
ParlaMint-UA_2007-12-18-m0.u1895	St. St. John's.
ParlaMint-UA_2007-12-18-m0.u1896	For.
ParlaMint-UA_2007-12-18-m0.u1897	Tarasyuk.
ParlaMint-UA_2007-12-18-m0.u1898	For.
ParlaMint-UA_2007-12-18-m0.u1899	The weaver.
ParlaMint-UA_2007-12-18-m0.u1900	For.
ParlaMint-UA_2007-12-18-m0.u1901	Topolov. I beg your pardon, again, please, people don't hear, your colleagues.
ParlaMint-UA_2007-12-18-m0.u1902	For.
ParlaMint-UA_2007-12-18-m0.u1903	Let's sit here for two hours at night. Treyakov. Did Treyak vote? Topola voted, Tretyakov. Stay out of this, please. Thirdyak, please.
ParlaMint-UA_2007-12-18-m0.u1904	For.
ParlaMint-UA_2007-12-18-m0.u1905	Harowski.
ParlaMint-UA_2007-12-18-m0.u1906	For.
ParlaMint-UA_2007-12-18-m0.u1907	She's a blacksmith.
ParlaMint-UA_2007-12-18-m0.u1908	For.
ParlaMint-UA_2007-12-18-m0.u1909	Schemchuk.
ParlaMint-UA_2007-12-18-m0.u1910	For.
ParlaMint-UA_2007-12-18-m0.u1911	Pussy.
ParlaMint-UA_2007-12-18-m0.u1912	For.
ParlaMint-UA_2007-12-18-m0.u1913	Yuchenko.
ParlaMint-UA_2007-12-18-m0.u1914	For.
ParlaMint-UA_2007-12-18-m0.u1915	I'm Arseny Petrovich.
ParlaMint-UA_2007-12-18-m0.u1916	For.
ParlaMint-UA_2007-12-18-m0.u1917	I'd like to have your attention for a moment. Perhaps someone else would like to vote from those who have registered. None. The voting procedure is then closed. Counting committee, please assemble immediately. We need 15 minutes.
ParlaMint-UA_2007-12-18-m0.u1918	Ladies and gentlemen, 15 minutes to sum it up. And I ask the Chief of Staff of the Supreme Council to come to the Prime Minister of Ukraine and the future members of the Cabinet of Ministers of Ukraine. I'm asking everyone to come into my office.
ParlaMint-UA_2007-12-18-m0.u1919	Please take all your seats. Let me invite you to the rostrum of Mkolu Haritonovich, the head of the Counting Commission. Mikolo Haritonovich, please give me your word.
ParlaMint-UA_2007-12-18-m0.u1920	Dear Head, honourable national deputies, to your well - known protocol number five meetings of the Supreme Council of Ukraine’s Counting Commission on December 18, 2007. Present: Head of the Counting Commission, Deputy Head of the Counting Commission and Secretary of the Counting Commission, as well as members of the Counting Commission. They heard about the summation of the roll-call vote by raising hands on the appointment of members of the new Cabinet of Ministers of Ukraine, according to the draft Order of the Supreme Council of Ukraine for number 1163 of 18.12.2007. For a roll call. Dear coalition, don't relax, because you don't know what I'm going to read right now, don't relax, please sit down and listen. For the roll-call vote on the appointment of the new Cabinet of Ministers of Ukraine by way of a raise of hands, candidates were nominated: Turkinova Aleksandra Valentinović – first Deputy Prime Minister of Ukraine; Mr. Ivan Vasilovich, Deputy Prime Minister of Ukraine; Grigory Mikhailovich is Vice Prime Minister of Ukraine; Vakarčuk Ivan Alexandrovich is Minister of Education and Science of Ukraine; Vicentiovich, Minister of Transport and Liaison of Ukraine; Vvolkuna Vasil Volodymyrovic, Minister of Culture and Tourism of Ukraine; Danilishina Bogdan Mihajlovich, Minister of Economy of Ukraine; Denisova Ludmila Leontiyevna, Minister of Labour and Social Policy of Ukraine; Yehanurova Yuri Ivanovich, Minister of Defence of Ukraine; Prince Vasil Mihajlovich, Minister of Health of Ukraine; Kruka Petra Mikolaiovich is Minister of the Cabinet of Ministers of Ukraine; Kuibidi Vasil Stepanović is the Minister for Regional Development and Construction of Ukraine; Kucherenka Aleksija Juriovich is serving as Minister for Housing and Utilities of Ukraine; Lucenka Jurija Vitaliyovich is Minister of Interior of Ukraine, Melnik Yuri Fedorovich, Minister of Agriculture Policy of Ukraine; Novický Volodimir Stanislavovic – Minister of Industrial Policy of Ukraine; Onichuka Mikoli Vasilovich, Minister of Justice of Ukraine; Volodymira Stanislavovich as Minister of Foreign Affairs of Ukraine; Pavelka Yuri Alexiyovich, Minister of Ukraine for Family, Youth and Sports; Pinzenik Viktor Mihajlovich, Minister of Finance of Ukraine; Viktor Ivanovich is a minister of the coal industry of Ukraine; Sold by Yuri Vasilovich, Minister of Fuel and Energy of Ukraine; Filipchuka Georgiy Georgievicz, Minister of Environmental Protection of Ukraine; Chandra Vladimir Mikolaiovich, Minister of Ukraine for Emergency Situations and People's Protection from the consequences of the Chernobyl disaster. On the basis of the results of the roll-call vote on the appointment of members of the new Cabinet of Ministers of Ukraine by way of raising hands, the Counting Commission established: Number of Ukrainian national deputies recognized as 450; The number of Ukrainian national deputies who took part in the vote is 227; Number of votes cast “Pro” – 227; Number of votes cast against – 0; The number of national deputies held by is 0. Corresponding to paragraph 12.
ParlaMint-UA_2007-12-18-m0.u1921	Mikola Haritonovich, please continue. Dear colleagues, I ask you to let me finish with the head of the Counting Commission.
ParlaMint-UA_2007-12-18-m0.u1922	Pursuant to paragraph 12 of the first article 85 of the Constitution of Ukraine, articles 37 and 201 of the Rules of the Supreme Council, the Court of Justice decided to consider the post of Chairman of the Cabinet of Ministers of Ukraine: Turkin Oleksandra Valentinovich for the post of First Vice-Prime Minister of Ukraine, Vakarchu Ivan Vasilovich for the post of Vice-Prime Minister of Ukraine, Vykarchu Ivan Oleksandrovich for the post of Vice-Prime Minister of Education and Science of Ukraine, Viennekolovich for the post of Minister of Economic Affairs and Liaison of Ukraine, Vakkarču Ivan Oleksandrovič for the post of Minister of Education and Science of Ukraine, Vysko Joseph Vikoljunovoča for the post of Minister of Economic Affairs and Liaison of Ukraine [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] [[Applause]] Volodymira Stanislavovich as Minister of Foreign Affairs of Ukraine [[Applause]] Pavelica Jurija Alexiyovich, Minister of Ukraine for Family, Youth and Sports, Pinzenika Viktor Mikhailovich, Minister of Finance of Ukraine. [[Applause]] [[Applause]] Viktor Ivanovich was appointed Minister of Coal Industry of Ukraine, sold by Yuri Vasilovich as Minister of Fuel and Energy of Ukraine, Filipchuk Georgi Georgievovich as Minister of Environmental Protection of Ukraine, Shandru Vladimir Mikolaiovich as Minister of Ukraine for Emergency Situations and Protection of Population against the Effects of the Chernobyl Disaster. [[Applause]] [[Applause]] [[Applause]] Head of the Counting Commission, deputy head of the Counting Commission, secretary of the Counting Commission, members of the Counting Commission.
ParlaMint-UA_2007-12-18-m0.u1923	Ladies and gentlemen, I have a great request to give a very stormy applause to Mikola Haritonovich, who has done an incredible job today, for the first time in the history of the Ukrainian Parliament, he has conducted such a transparent and democratic vote.
ParlaMint-UA_2007-12-18-m0.u1924	Thank you very much.
ParlaMint-UA_2007-12-18-m0.u1925	And let's thank the entire committee.
ParlaMint-UA_2007-12-18-m0.u1926	I sincerely thank you and wish you success in the work.
ParlaMint-UA_2007-12-18-m0.u1927	In accordance with the regulations of the Supreme Council of Ukraine, I am signing the Order on the formation of the Cabinet of Ministers of Ukraine. Honourable National Deputies, in accordance with article 10 of the Ukrainian Law on the Cabinet of Ministers of Ukraine, the Cabinet of Ministers acquires authority solely after two thirds of the Cabinet of Ministers take the oath of a member of the Cabinet of Ministers of Ukraine. To read the oath, I invite you to the rostrum of the Supreme Council of Ukraine, Prime Minister of Ukraine Timoshenko Yuli Volodymyrovna. Julia Volodymyrna, please.
ParlaMint-UA_2007-12-18-m0.u1928	Dear friends, colleagues! I welcome you to the fact that the new government has been elected, I welcome the ministers, and I welcome all those who voted in favour of the democratic forces, and those who did not vote will be convinced that we are their team too. So everything, I think, went well today, and now it's only a matter of having the opportunity for society to show a high-quality outcome. [[Applause]] And now I would love to read the oath, and all the ministers also take the oath with me and sign it: I, a member of the Cabinet of Ministers of Ukraine, am aware of the high responsibility, solemnly swearing allegiance to the Ukrainian people. I commit myself to upholding the Constitution of Ukraine and the laws of Ukraine, strengthening Ukraine’s sovereignty and independence, upholding human and civil rights and freedoms, ensuring the well - being of the Ukrainian people, sustainable and democratic development of society. Glory to Ukraine!
ParlaMint-UA_2007-12-18-m0.u1929	Heroic glory! Honorable National Deputies of Ukraine! All members of the Cabinet of Ministers of Ukraine, except for two members of the Cabinet of Ministers of Ukraine, have been sworn in. Thus, in accordance with the Act on the Cabinet of Ministers, two thirds of the Cabinet of Ministers have sworn an oath declaring the office of the Ministers of Ukraine to be valid. [[Applause]] Dear National Deputies, the last item in the agenda of today's session is the fulfilment of article 7 of the Ukrainian Law on the Cabinet of Ministers. It is the permanent suspension of the powers of the Ukrainian national deputies who are elected to the Cabinet of Ministers of Ukraine. Please sign in from the procedure, two minutes. Maruszczenko Vladimir Stanislavovich, “Our Ukraine – National Self-Defense”. Please, Maroustenka. Please turn on the microphone.
ParlaMint-UA_2007-12-18-m0.u1930	Maruszczenko Vladimir Stanislavovic, Party “Christian-Democratic Union”, “Our Ukraine – National Self-Defense”. Please pass the word to Stretovich Volodymyr Mikolaiovich.
ParlaMint-UA_2007-12-18-m0.u1931	Stretovich's word, please.
ParlaMint-UA_2007-12-18-m0.u1932	Dear Mr. Head, dear colleagues! I urge you to comply with the Rules because we have no draft decree in our hands. By the Rules, we cannot vote today without knowing what we are voting on. This is position one. Position of the second. I believe it is necessary to note in the decree that 20 days are available to each minister in order to finally determine the termination of the mandate, as required by the Rules. In this regard, I find it inappropriate to vote today because the draft decree is not handed down, and this is a violation of the Rules. Thank you.
ParlaMint-UA_2007-12-18-m0.u1933	Korz Vitali Terentiyovich, “Clock of Yulia Timoshenko”.
ParlaMint-UA_2007-12-18-m0.u1934	Please pass the word to Oleg Laszko.
ParlaMint-UA_2007-12-18-m0.u1935	Oleg Laschka's word, please.
ParlaMint-UA_2007-12-18-m0.u1936	Oleg Lazko, “Clock of Yulia Timoshenko”. We also support the position that today to consider the termination of the powers of newly elected, elected members of the government is not appropriate. No, no regulatory committee has yet been set up to deal with these claims in accordance with the Supreme Council Rules. So I suggest that tomorrow, at the Supreme Council, we look at the creation of committees, we choose the composition of these committees. And only then, within a 20-day period, as permitted by law, do we consider the termination of the powers of Ukrainian national deputies elected to the Cabinet of Ministers of Ukraine. Thank you for your attention.
ParlaMint-UA_2007-12-18-m0.u1937	Boiler Roman Mihailovich, “Our Ukraine – National Self-Defense”.
ParlaMint-UA_2007-12-18-m0.u1938	Dear Lord Chairman! As we know, article 89 of the Constitution of Ukraine clearly requires that all issues considered by the Supreme Council of Ukraine and on which the Supreme Council of Ukraine should make appropriate decisions according to its authority. Such draft decisions should first and foremost be considered in the relevant committee. Practice suggests that in such cases, when the authority of the Ukrainian national deputy was suspended in time, the Supreme Council of Ukraine has always looked forward to an appropriate conclusion of the committee’s profile, namely, the Committee on Rules of Procedure. Of course, since the Regulatory Committee has not yet been formed, of course we do not have the opportunity to consider a draft decision, since the Regulatory Committee, which does not exist in nature, could not even prepare such a draft decision. That's why.
ParlaMint-UA_2007-12-18-m0.u1939	Let me finish.
ParlaMint-UA_2007-12-18-m0.u1940	One sentence. Therefore, the only solution to this situation, the honourable chairman, is, Sir, to form a Regulatory Committee, which, in turn, will issue an appropriate draft order for our consideration.
ParlaMint-UA_2007-12-18-m0.u1941	Thank you. Dear National Deputies! We have a legal and political dilemma. The legal dilemma is the following. I fully and fully support the National Deputies, who have expressed their position of necessity in accordance with article 89 of the Constitution of Ukraine and article 217 of the Rules of the Supreme Council of Ukraine, in order to put an end to the mandate of the National Deputy. Thus, the rules on the need for a Regulatory Committee are clearly stated both in the Constitution and in the Supreme Council Rules. On the other hand, we have a legal dilemma. This is article 7, paragraph 3, of the Ukrainian Law on the Cabinet of Ministers, which requires: first, a statement, and second, an urgent consideration of the matter. In view of this, I propose that you consider the next decision. The request of the Head of the Supreme Council and, in fact, for the support of all faction leaders, all members of the Cabinet of Ministers of Ukraine have filed applications for the permanent suspension of the powers of the Ukrainian national deputies. I'm primarily addressing the minority, and I'm noting that all these statements are in my hands, and all these statements are properly registered. Thus, the legal collusion regarding the unwillingness of a national deputy of Ukraine to suspend the term of office removed as such. In view of the fact that we have now appointed a meeting of the Conciliation Board for the 18th hour, and I hope that tomorrow morning's meeting we will begin with a decision on the distribution of committees and on the basis that tomorrow we will have a regulatory committee, I propose to your next agenda. We have statements in our hands, we are now holding a meeting of the Conciliation Council, and tomorrow morning we are deciding on the distribution of committees and the formation of a regulatory committee. I submit applications to the Regulatory Committee if the Regulatory Committee delivers by tomorrow evening a decree issued in accordance with the requirements of Article 217 of the Rules of the Supreme Council on the early termination of the powers of the People's Deputies, and tomorrow we will vote. It's a legally sound decision. In view of this, I ask you to make such a decision, and is there a denial of national MPs? We're putting this question to a vote. The question of the vote on the suspension of the powers of the national deputies will be considered, after the formation, immediately after the formation of the Rules of Procedure. Once again, I would like to emphasize all the statements made by all the national MPs there are. And if I don't get a ruling from the regulatory committee, then as Head of the Supreme Council, I'm going to put this order before the Supreme Council. Dear National Deputies! There's an 18-hour meeting of the Conciliation Council. I think we've had a very difficult day today. First of all, this is a historic day for Ukrainian parliamentary and Ukrainian democracy, the first time in this order was voted democratic, Ukrainian government. And it's a great gain, it's not just a majority, it's a gain and a minority that's perceived by the democratic transition of power that has given us the opportunity to vote, so I think that's our personal benefit and our personal gain. We have 30 days on the Cabinet of Ministers' Action Programme, we have an agenda for the State Budget Act, so I think we're meeting in half an hour at the Conciliation Council. By 10:00 tomorrow, thank you all. Good-bye. The evening session, and more specifically, the meeting of the Supreme Council of Ukraine is closed. Thank you.
